web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,V_1,V_2,V_3,V_4-src
"1732821130-332","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrains TF à Diamniadio","https://www.dakarvente.com/annonce-9553-terrains-tf-diamniadio.html","Terrains TF à Diamniadio","4.500.000  FCFA","Diamniadio","media/annonces/pics/53e55dbcd441aa5ae88883c3da13a21f.jpg"
"1732821139-333","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains - Dakar Plateau","https://www.dakarvente.com/annonce-9651-vente-terrains-dakar-plateau.html","Vente terrains - Dakar Plateau","1.100.000  FCFA","Plateau","media/annonces/pics/59f762c32fbe8ce819f3e574f709a54d.jpeg"
"1732821167-334","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 2000m2 - Almadie","https://www.dakarvente.com/annonce-9655-vente-terrains-2000m2-almadie.html","Vente terrains 2000m2 - Almadie","900.000  FCFA","Almadies",""
"1732821201-335","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrain 1000m2 - Ngor","https://www.dakarvente.com/annonce-9656-vente-terrain-1000m2-ngor.html","Vente terrain 1000m2 - Ngor","1.500.000  FCFA","Almadies","media/annonces/pics/7aeba6b6f5b749c05717b4a7a7140f16.jpg"
"1732821222-336","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 150 m2 - Cite des magistrats","https://www.dakarvente.com/annonce-9660-vente-terrains-150-m2-cite-des-magistrats.html","Vente terrains 150 m2 - Cite des magistrats","55.000.000  FCFA","Ouakam","media/annonces/pics/544f66bf216a34968c44b07cafe9a66a.jpg"
"1732821238-337","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 150 m2 - Sicap foire","https://www.dakarvente.com/annonce-9661-vente-terrains-150-m2-sicap-foire.html","Vente terrains 150 m2 - Sicap foire","60.000.000  FCFA","Sicap Foire","media/annonces/pics/7a739afa480b6df90ef68205c014a938.jpg"
"1732821249-338","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 1500m2 - Mermoz","https://www.dakarvente.com/annonce-9663-vente-terrains-1500m2-mermoz.html","Vente terrains 1500m2 - Mermoz","900.000  FCFA","Mermoz","media/annonces/pics/b0f10f2e135ddfe430575e32835b1c85.jpg"
"1732821272-339","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente Terrain 17000 m² - Parcelles Assainies","https://www.dakarvente.com/annonce-9664-vente-terrain-17000-m-parcelles-assainies.html","Vente Terrain 17000 m² - Parcelles Assainies","120.000  FCFA","Parcelles assainies","media/annonces/pics/8115657916371f07dafe9191f2810548.jpg"
"1732821281-340","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 265 m2 - Mermoz","https://www.dakarvente.com/annonce-9667-vente-terrains-265-m2-mermoz.html","Vente terrains 265 m2 - Mermoz","165.000.000  FCFA","Mermoz","media/annonces/pics/d2317820e87d7520b3536437b0414252.jpg"
"1732821288-341","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 200m2 - Cité cheikh amar","https://www.dakarvente.com/annonce-9668-vente-terrains-200m2-cit-cheikh-amar.html","Vente terrains 200m2 - Cité cheikh amar","75.000.000  FCFA","Guédiawaye","media/annonces/pics/ef1e0fa0a7f538d1e6269b36bc9c2e03.jpg"
"1732821297-342","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 2300 m2 - VDN","https://www.dakarvente.com/annonce-9669-vente-terrains-2300-m2-vdn.html","Vente terrains 2300 m2 - VDN","750.000  FCFA","Mermoz","media/annonces/pics/c4e8a1783e3834415698741efd022816.jpg"
"1732821307-343","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","6 terrains de 225m² à vendre","https://www.dakarvente.com/annonce-9678-6-terrains-de-225m-vendre.html","6 terrains de 225m² à vendre","9.000.000  FCFA","Sébikotane","media/annonces/pics/d4100255afaed1fee93bbd3e10bdcaf0.jpg"
"1732821315-344","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrain de 300 m² à vendre sur Mbour","https://www.dakarvente.com/annonce-9734-terrain-de-300-m-vendre-sur-mbour.html","Terrain de 300 m² à vendre sur Mbour","","Mbour","media/annonces/pics/60c55a26cc275e33069427ce5ac171fc.png"
"1732821322-345","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","400 m² à vendre sur Mbour, Médine","https://www.dakarvente.com/annonce-9736-400-m-vendre-sur-mbour-mdine.html","400 m² à vendre sur Mbour, Médine","6.000.000  FCFA","Mbour","media/annonces/pics/eaaabd1c214b3a3a998ed862bac80a98.png"
"1732821331-346","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","2 hectare à vendre sur Sandiara, Mbour","https://www.dakarvente.com/annonce-9738-2-hectare-vendre-sur-sandiara-mbour.html","2 hectare à vendre sur Sandiara, Mbour","7.500.000  FCFA","Mbour","media/annonces/pics/cd5a12b2e6264ea750231abbd9ca13b8.png"
"1732821338-347","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","3 hectare à vendre sur Sandiara, mbour","https://www.dakarvente.com/annonce-9740-3-hectare-vendre-sur-sandiara-mbour.html","3 hectare à vendre sur Sandiara, mbour","","Mbour","media/annonces/pics/43802b657684dd22312fa52d0fd39b57.png"
"1732821347-348","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","1600 m² à vendre sur Mbodiènne, Mbour","https://www.dakarvente.com/annonce-9741-1600-m-vendre-sur-mbodinne-mbour.html","1600 m² à vendre sur Mbodiènne, Mbour","22.000.000  FCFA","Mbour","media/annonces/pics/e153255e030674fe24b4b462db188675.png"
"1732821354-349","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","400 m² à vendre sur Mbodiènne,Mbour","https://www.dakarvente.com/annonce-9742-400-m-vendre-sur-mbodinnembour.html","400 m² à vendre sur Mbodiènne,Mbour","6.000.000  FCFA","Mbour","media/annonces/pics/d98ad314cf37d979de699561cbbbb937.png"
"1732821365-350","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrains de 300 m² à vendre sur la Pointe Sarène, Mbour","https://www.dakarvente.com/annonce-9743-terrains-de-300-m-vendre-sur-la-pointe-sarne-mbour.html","Terrains de 300 m² à vendre sur la  Pointe Sarène, Mbour","10.000.000  FCFA","Mbour","media/annonces/pics/d2bb5a7e64b158e6084b802acdead953.png"
"1732821374-351","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrain 400 mètre carré Saly","https://www.dakarvente.com/annonce-9757-terrain-400-mtre-carr-saly.html","Terrain 400 mètre carré Saly","10.000.000  FCFA","Saly","media/annonces/pics/5dbab7c3644c5b877b59b28e4cfecf93.png"
"1732821381-352","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrain 300 m² - Almadies","https://www.dakarvente.com/annonce-9778-vente-terrain-300-m-almadies.html","Vente terrain 300 m² - Almadies","95.000.000  FCFA","Almadies","media/annonces/pics/942f3100f3aa1c9d35bc0f4f3c8d1bf1.jpg"
"1732821387-353","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrain  à vendre au cite des magistrats","https://www.dakarvente.com/annonce-9779-terrain-vendre-au-cite-des-magistrats.html","Terrain  à vendre au cite des magistrats","200.000.000  FCFA","Cité Batrain","media/annonces/pics/d2b4043a6cd6e179d655ae4393a9ffab.jpg"
"1732821394-354","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 195 m2 - Mermoz","https://www.dakarvente.com/annonce-9780-vente-terrains-195-m2-mermoz.html","Vente terrains 195 m2 - Mermoz","1.200.000  FCFA","Mermoz","media/annonces/pics/9d00415834d8335595507fe314aae288.jpg"
"1732821400-355","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","terrain à vendre vdn","https://www.dakarvente.com/annonce-9785-terrain-vendre-vdn.html","terrain à vendre vdn","750.000  FCFA","VDN","media/annonces/pics/0610b7d3e5f15ca6537f35b164c0ee75.jpg"
"1732821405-356","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Deux terrains (2) jumelés de 600m² à vendre","https://www.dakarvente.com/annonce-9801-deux-terrains-2-jumels-de-600m-vendre.html","Deux terrains (2) jumelés de 600m² à vendre","5.000.000  FCFA","Mbour","media/annonces/pics/f9909e1b13804c8420a84fefc06c5870.jpg"
"1732821415-357","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrains Viabilisés Bambilor","https://www.dakarvente.com/annonce-9805-terrains-viabiliss-bambilor.html","Terrains Viabilisés Bambilor","1.800.000  FCFA","Rufisque","media/annonces/pics/3d6e78d6e844605b01ad843908c583e8.jpg"
"1732821431-358","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente de terrain de 300 m² sur Médine, Mbour","https://www.dakarvente.com/annonce-9837-vente-de-terrain-de-300-m-sur-mdine-mbour.html","Vente de terrain de 300 m² sur Médine, Mbour","50.000.000  FCFA","Mbour","media/annonces/pics/ed1ff335cf8b85a97fba4257d1d8779b.png"
"1732821439-359","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","400 m² à vendre sur Mbour, Médine","https://www.dakarvente.com/annonce-9838-400-m-vendre-sur-mbour-mdine.html","400 m² à vendre sur Mbour, Médine","","Mbour","media/annonces/pics/52956923e3014fd160c2861ece09c5db.png"
"1732821444-360","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrain de 2500 m² à vendre sur Sandiara","https://www.dakarvente.com/annonce-9839-terrain-de-2500-m-vendre-sur-sandiara.html","Terrain de 2500 m² à vendre sur Sandiara","","Mbour","media/annonces/pics/a0a5f005608d28822bc7009acf8a9ba4.png"
"1732821449-361","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente des terrains","https://www.dakarvente.com/annonce-9891-vente-des-terrains.html","Vente des terrains","5.000.000  FCFA","Tambacounda","media/annonces/pics/f181db3fee14034a79fea1d09ed03566.jpg"
"1732821456-362","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 150 m2 - dakar","https://www.dakarvente.com/annonce-9955-vente-terrains-150-m2-dakar.html","Vente terrains 150 m2 - dakar","4.000.000  FCFA","Lac rose","media/annonces/pics/6cc3ddd4741cb6d54680bda34259de21.jpg"
"1732821462-363","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrain 216 M2","https://www.dakarvente.com/annonce-9957-terrain-216-m2.html","Terrain 216 M2","10.000.000  FCFA","Diamniadio","media/annonces/pics/a3ea4bb249129ef47b13ea707c1f0994.jpeg"
"1732821468-364","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrains 225m² - Diass","https://www.dakarvente.com/annonce-9964-vente-terrains-225m-diass.html","Vente terrains 225m² - Diass","17.000.000  FCFA","Biscuiterie","media/annonces/pics/2c37b333a9289b8d3b2eec7dc8528f52.jpg"
"1732821476-365","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrain sur la route de mont rolland et différente localité de thies","https://www.dakarvente.com/annonce-9965-terrain-sur-la-route-de-mont-rolland-et-diffrente-localit-de-thies.html","Terrain sur la route de mont rolland et différente localité de thies","300.000  FCFA","Thiès","media/annonces/pics/27f607ff676c9a5ff9c551feeb5db3c0.jpeg"
"1732821481-366","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrains de 300 m² à vendre sur Diass","https://www.dakarvente.com/annonce-10033-terrains-de-300-m-vendre-sur-diass.html","Terrains de 300 m² à vendre sur Diass","","Mbour","media/annonces/pics/f855e69165f1757b5bd9548e075ca3e3.png"
"1732821504-367","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain de 300 m² à vendre sur Thiès","https://www.dakarvente.com/annonce-10037-terrain-de-300-m-vendre-sur-this.html","Terrain de 300 m² à vendre sur Thiès","13.500.000  FCFA","Thiès","media/annonces/pics/8555416a5cf6729adaca09cbfe963979.png"
"1732821510-368","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain de 300 m² à vendre à Keur massamba gueye 2, thiès","https://www.dakarvente.com/annonce-10044-terrain-de-300-m-vendre-keur-massamba-gueye-2-this.html","Terrain de 300 m² à vendre à Keur massamba gueye 2, thiès","7.000.000  FCFA","Thiès","media/annonces/pics/afa1bbd701379f171cf0c9496285fb52.png"
"1732821516-369","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrains de 300 m² à vendre sur Kirene, Mbour","https://www.dakarvente.com/annonce-10047-terrains-de-300-m-vendre-sur-kirene-mbour.html","Terrains de 300 m² à vendre sur Kirene, Mbour","5.500.000  FCFA","Mbour","media/annonces/pics/4be72e74e0251808cbc9b071b7a9d34b.png"
"1732821525-370","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Vente terrain 3481 m² - Dakar Plateau","https://www.dakarvente.com/annonce-10064-vente-terrain-3481-m-dakar-plateau.html","Vente terrain 3481 m² - Dakar Plateau","1.100.000  FCFA","Dakar","media/annonces/pics/66d1ce852370c0d0979408fbe4fa85d6.jpg"
"1732821540-371","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain 600 mètre carré somone","https://www.dakarvente.com/annonce-10099-terrain-600-mtre-carr-somone.html","Terrain 600 mètre carré somone","22.000.000  FCFA","Somone","media/annonces/pics/ad454d6a60917746aefe17da77c550b6.png"
"1732821551-372","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Vente de terrains","https://www.dakarvente.com/annonce-10233-vente-de-terrains.html","Vente de terrains","1.800.000  FCFA","Dakar","media/annonces/pics/3c04db27bac23ee68b334111c0036a00.jpeg"
"1732821573-373","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","A Vendre terrain à Nguekokh","https://www.dakarvente.com/annonce-10251-a-vendre-terrain-nguekokh.html","A Vendre terrain à Nguekokh","12.000.000  FCFA","Thiès","img/nophoto.png"
"1732821582-374","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre","https://www.dakarvente.com/annonce-10262-terrain-vendre.html","Terrain à vendre","10.000.000  FCFA","Rufisque","media/annonces/pics/8d26185c57fa5886ffd39b8bab48a3c8.jpg"
"1732821592-375","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain de 300 m² à vendre sur mbour","https://www.dakarvente.com/annonce-10265-terrain-de-300-m-vendre-sur-mbour.html","Terrain de 300 m² à vendre sur mbour","2.500.000  FCFA","Mbour","media/annonces/pics/fa822264e6ddbd1029d91c742c586775.png"
"1732821599-376","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","parcelle de 600 m2  a vendre sur saly","https://www.dakarvente.com/annonce-10266-parcelle-de-600-m2-a-vendre-sur-saly.html","parcelle de 600 m2  a vendre sur  saly","12.000.000  FCFA","Saly","media/annonces/pics/94fef631f576f29c14978e56cb82f230.png"
"1732821607-377","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","parcelle à vendre sur saly","https://www.dakarvente.com/annonce-10267-parcelle-vendre-sur-saly.html","parcelle à vendre sur saly","38.000.000  FCFA","Saly","media/annonces/pics/d28f133fb47548a107a8088785aefae3.png"
"1732821614-378","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","terrain a vendre à Dakar-Plateau","https://www.dakarvente.com/annonce-10356-terrain-a-vendre-dakar-plateau.html","terrain a vendre à Dakar-Plateau","1.100.000  FCFA","Dakar","media/annonces/pics/9d84a34b8e9225d5fb64b982da33d0e2.jpg"
"1732821621-379","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrains à vendre à la SICAP DE KEUR MASSAR. ?Zone viabilisée,habité ,eau et électricité disponible TF: 1216R Prix 10 millions","https://www.dakarvente.com/annonce-10361-terrains-vendre-la-sicap-de-keur-massar-zone-viabilisehabit-eau-et-lectricit-disponible-tf-1216r-prix-10-millions.html","Terrains à vendre à la SICAP DE KEUR MASSAR. ?Zone viabilisée,habité ,eau et électricité disponible TF: 1216R Prix 10 millions","10.000.000  FCFA","Keur Massar","media/annonces/pics/29ddf2a083e57ec076da3baf898af098.png"
"1732821629-380","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","vente d'un terrain au Almadies","https://www.dakarvente.com/annonce-10362-vente-d-un-terrain-au-almadies.html","vente d'un terrain au Almadies","900.000  FCFA","Almadies","media/annonces/pics/64184c802ca2b42ceda154642ee171d1.jpeg"
"1732821637-381","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain en vente à Diamnadio","https://www.dakarvente.com/annonce-10363-terrain-en-vente-diamnadio.html","Terrain en vente à Diamnadio","20.000  FCFA","Diamniadio","media/annonces/pics/1617b2006dd0e9d5d1684c7072598d1b.jpg"
"1732821644-382","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre sicap foire","https://www.dakarvente.com/annonce-10366-terrain-vendre-sicap-foire.html","Terrain à vendre sicap foire","60.000.000  FCFA","Sicap Foire","media/annonces/pics/b9321db2cfbeabf65f30909d048cc1d3.jpg"
"1732821651-383","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à FANN","https://www.dakarvente.com/annonce-10369-terrain-vendre-fann.html","Terrain à vendre à FANN","900.000  FCFA","Fann","media/annonces/pics/90b791e180a99ae43226376fa51720c4.jpeg"
"1732821662-384","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à Mermoz","https://www.dakarvente.com/annonce-10371-terrain-vendre-mermoz.html","Terrain à vendre à Mermoz","165.000.000  FCFA","Mermoz","media/annonces/pics/8dc0d3337b6889c191fd034eecd3acd5.jpeg"
"1732821672-385","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à Cambrène","https://www.dakarvente.com/annonce-10372-terrain-vendre-cambrne.html","Terrain à vendre à Cambrène","120.000  FCFA","Cambérène","media/annonces/pics/02eedb4377aa2928ee7d6c5c0a313f72.jpg"
"1732821681-386","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à Vendre à cité cheikh Amar","https://www.dakarvente.com/annonce-10373-terrain-vendre-cit-cheikh-amar.html","Terrain à Vendre à  cité cheikh Amar","75.000.000  FCFA","Mamelles","media/annonces/pics/f635fb4da3322865fcd8c7fde1fb45c3.jpg"
"1732821690-387","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à Mermoz","https://www.dakarvente.com/annonce-10374-terrain-vendre-mermoz.html","Terrain à vendre à Mermoz","1.200.000  FCFA","Mermoz","media/annonces/pics/95ee933b73228fb3deb70f51124c5d43.jpg"
"1732821700-388","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre au almadies","https://www.dakarvente.com/annonce-10408-terrain-vendre-au-almadies.html","Terrain à vendre au almadies","95.000.000  FCFA","Almadies","media/annonces/pics/ca29a632f477203cb8444e67ce07fea6.jpg"
"1732821711-389","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à la cité des magistrats","https://www.dakarvente.com/annonce-10410-terrain-vendre-la-cit-des-magistrats.html","Terrain à vendre à la cité des magistrats","50.000.000  FCFA","Grand Dakar","media/annonces/pics/a84bc0297aa975554ce469d73dce6c01.jpg"
"1732821719-390","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à la VDN","https://www.dakarvente.com/annonce-10414-terrain-vendre-la-vdn.html","Terrain à vendre à la VDN","750.000  FCFA","Mermoz","media/annonces/pics/729f1885e4bc1005b353f6b45a125698.jpg"
"1732821727-391","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à  vendre à Lac Rose","https://www.dakarvente.com/annonce-10416-terrain-vendre-lac-rose.html","Terrain à  vendre à Lac Rose","4.000.000  FCFA","Lac rose","media/annonces/pics/80dcde8d3a0892dd7fa746c484975a23.jpg"
"1732821735-392","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre aux Almadies","https://www.dakarvente.com/annonce-10418-terrain-vendre-au-almadies.html","Terrain à vendre aux Almadies","800.000  FCFA","Almadies","media/annonces/pics/0faf374c2dddf4345b65f89967e0f6aa.jpg"
"1732821741-393","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à Diass","https://www.dakarvente.com/annonce-10420-terrain-vendre-diass.html","Terrain à vendre à Diass","1.700.000  FCFA","Dakar","media/annonces/pics/984e415b4026d0a6bca96dce49e87867.jpg"
"1732821753-394","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à la cité des magistrats","https://www.dakarvente.com/annonce-10495-terrain-vendre-la-cit-des-magistrats.html","Terrain à vendre à la cité des magistrats","55.000.000  FCFA","Grand Dakar","media/annonces/pics/1fcd055af6d8546a951f53a24f98cd4b.jpg"
"1732821761-395","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre à la cité des magistrats","https://www.dakarvente.com/annonce-10496-terrain-vendre-la-cit-des-magistrats.html","Terrain à vendre à la cité des magistrats","55.000.000  FCFA","Grand Dakar","media/annonces/pics/251cdbcc584b2f78f771dc63798e1b68.jpg"
"1732821768-396","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain 1200 mètre carré Saly golf","https://www.dakarvente.com/annonce-10537-terrain-1200-mtre-carr-saly-golf.html","Terrain 1200 mètre carré Saly golf","22.000.000  FCFA","Saly","media/annonces/pics/5febe3c8049c0807a58d40178b71d774.png"
"1732821776-397","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrains 450 m2 NDIAKHIRATE","https://www.dakarvente.com/annonce-10600-terrains-450m2-ndiakhirate.html","Terrains 450 m2 NDIAKHIRATE","5.100.000  FCFA","Rufisque","img/nophoto.png"
"1732821782-398","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","TERRAIN A VENDRE A KEUR MASSAR DE 1800 M2 A USAGE COMMERCIAL OU HABITATION","https://www.dakarvente.com/annonce-10627-terrain-a-vendre-a-keur-massar-de-1800-m2-a-usage-commercial-ou-habitation.html","TERRAIN A VENDRE A KEUR MASSAR DE 1800 M2 A USAGE COMMERCIAL OU HABITATION","80.000.000  FCFA","Keur Massar","media/annonces/pics/2ac48dd1ca9f2486fd820a59dabb33b5.jpeg"
"1732821790-399","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","TERRAIN A VENDRE A MBOUR DELIBERATION DE 150 M2","https://www.dakarvente.com/annonce-10634-terrain-a-vendre-a-mbour-deliberation-de-150-m2.html","TERRAIN A VENDRE A MBOUR DELIBERATION DE 150 M2","17.000.000  FCFA","Mbour","media/annonces/pics/1cf4d3d4b9381271745e531e8d7ed93e.jpeg"
"1732821800-400","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","TERRAIN DE 150 M2 DELIBERATION A VENDRE A DIAMNIADIO","https://www.dakarvente.com/annonce-10664-tterrain-de-150-m2-deliberation-a-vendre-a-diamniadio.html","TERRAIN DE 150 M2 DELIBERATION A VENDRE A DIAMNIADIO","4.000.000  FCFA","Diamniadio","media/annonces/pics/53fd10cae9c8c0b1bba37f55fa4e4463.jpg"
"1732821806-401","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","600 m² pied dans l'eau à vendre sur saly","https://www.dakarvente.com/annonce-10666-600-m-pied-dans-l-eau-vendre-sur-saly.html","600 m² pied dans l'eau à vendre sur saly","1  FCFA","Saly","media/annonces/pics/f71a8f3aca2f8242890fbc2da72f82fc.png"
"1732821818-402","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain 600 mètre carré Saly carrefour","https://www.dakarvente.com/annonce-10689-terrain-600-mtre-carr-saly-carrefour.html","Terrain 600 mètre carré  Saly carrefour","17.000.000  FCFA","Saly","media/annonces/pics/dcb9b7326c4091292f7499afa03be4da.png"
"1732821826-403","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain à vendre 236 m2 kounoune","https://www.dakarvente.com/annonce-10698-terrain-vendre-236-m2-kounoune.html","Terrain à vendre 236 m2 kounoune","12.272.000  FCFA","Rufisque","img/nophoto.png"
"1732821833-404","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Vente des hectares de terrains","https://www.dakarvente.com/annonce-10842-vente-des-hectares-de-terrains.html","Vente des hectares de terrains","20.000.000  FCFA","Tambacounda","media/annonces/pics/f51ca40688e91eeed8eec70bb70c4cfc.jpg"
"1732821842-405","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Terrain de 3hectares en vente","https://www.dakarvente.com/annonce-10929-terrain-de-3hectares-en-vente.html","Terrain de 3hectares en vente","80.000.000  FCFA","Tambacounda","img/nophoto.png"
"1732821851-406","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=46","Vente de terrain","https://www.dakarvente.com/annonce-11026-vente-de-terrain.html","Vente de terrain","2.500.000  FCFA","Diamniadio","media/annonces/pics/b0ac593e25c1a18bdb5003b2115ba23c.jpg"
"1732821878-407","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain à vendre au Almadies","https://www.dakarvente.com/annonce-11034-terrain-vendre-au-almadies.html","Terrain à vendre au Almadies","95.000.000  FCFA","Almadies","media/annonces/pics/4f2e7d4a43531894d17b2bc4f259665e.jpg"
"1732821886-408","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain à vendre à la cité Cheikh Amar","https://www.dakarvente.com/annonce-11087-terrain-vendre-la-cit-cheikh-amar.html","Terrain à vendre à la cité Cheikh Amar","75.000.000  FCFA","Ouakam","media/annonces/pics/634b8885adfcd14ce10877851e665a9f.jpg"
"1732821892-409","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain à vendre à Dakar Plateau","https://www.dakarvente.com/annonce-11097-terrain-vendre-dakar-plateau.html","Terrain à vendre à Dakar Plateau","1.100.000  FCFA","Derklé","media/annonces/pics/d5ebadaaf6f81ecd0a2cb6ca058a89b1.jpg"
"1732821898-410","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","TERRAIN A VENDRE A KEUR MASSAR DE 1800 M2 EN BORDURE DE ROUTE","https://www.dakarvente.com/annonce-11101-terrain-a-vendre-a-keur-massar-de-1800-m2-en-bordure-de-route.html","TERRAIN A VENDRE A KEUR MASSAR DE 1800 M2 EN BORDURE DE ROUTE","80.000.000  FCFA","Keur Massar","media/annonces/pics/d3d76614e7f69d8b8db427f4d7524a50.jpeg"
"1732821905-411","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain de 150 m2 à vendre","https://www.dakarvente.com/annonce-11110-terrain-de-150-m2-a-vendre-a-diamniadio.html","Terrain de 150 m2 à vendre","4.000.000  FCFA","Diamniadio","media/annonces/pics/2e4cb9c1c21374cf0b4a612b157506ce.jpeg"
